Endereco,Lat,Lng
"JOAQUIM SILVEIRA & PEDESTRE Nº 738 (DEF. ESCOLA ANA NERI), Porto Alegre, RS, Brasil","-30,0028964","-51,1429216"
"JOSÉ BONIFÁCIO & DEF. INSTITUTO ANA NERI, Porto Alegre, RS, Brasil","-30,0346471","-51,2176584"
"JOSÉ BONIFÁCIO & PRÓX. SANTA TEREZINHA, Porto Alegre, RS, Brasil","-30,0370791","-51,2111977"
"JOSÉ DE ALENCAR & CORREA LIMA & MARIANO DE MATTOS, Porto Alegre, RS, Brasil","-30,059979","-51,2262535"
"JOSÉ DE ALENCAR & MÚCIO TEIXEIRA, Porto Alegre, RS, Brasil","-30,0601406","-51,2257205"
"JOSÉ DE ALENCAR & PEDESTRE Nº 1208 CB (PRÓX. CORREA LIMA), Porto Alegre, RS, Brasil","-30,059979","-51,2262535"
"JOSÉ DE ALENCAR & PEDESTRE Nº 1356 CB (PRÓX. PAES DE ANDRADE - ""RÓTULA DO PAPA""), Porto Alegre, RS, Brasil","-30,0594226","-51,2169494"
"JOSÉ DE ALENCAR & PEDESTRE Nº 1405 BC (PRÓX. EURICO LARA - ""RÓTULA DO PAPA""), Porto Alegre, RS, Brasil","-30,0594226","-51,2169494"
"JOSÉ DE ALENCAR & SILVEIRO, Porto Alegre, RS, Brasil","-30,0598445","-51,2273788"
"JOSÉ DO PATROCÍNIO & LOPO GONÇALVES, Porto Alegre, RS, Brasil","-30,0414686","-51,2215577"
"JOSÉ DO PATROCÍNIO & LUIZ AFONSO, Porto Alegre, RS, Brasil","-30,0401894","-51,2228704"
"JOSÉ DO PATROCÍNIO & REPÚBLICA, Porto Alegre, RS, Brasil","-30,0389812","-51,2240539"
"JOSÉ FERREIRA JARDIM & PEDESTRE Nº 414, Porto Alegre, RS, Brasil","-29,9880552","-51,1086183"
"JOSÉ FERREIRA JARDIM & PERO LOBO PINHEIRO, Porto Alegre, RS, Brasil","-29,990962","-51,1075759"
"JUCA BATISTA & CELESTINO BERTOLUCCI, Porto Alegre, RS, Brasil","-30,156235","-51,1975099"
"JUCA BATISTA & CRISTIANO KRAEMER, Porto Alegre, RS, Brasil","-30,1582592","-51,1946"
"JUCA BATISTA & EDUARDO PRADO, Porto Alegre, RS, Brasil","-30,1388771","-51,22022"
"JUCA BATISTA & PEDESTRE DEF Nº 152 CB (PRÓX. OSWALDO GONÇALVES CRUZ), Porto Alegre, RS, Brasil","-30,1582592","-51,1946"
"JUCA BATISTA & PEDESTRE DEF Nº 2266 CB (PRÓX. JOAQUIM FELIZARDO), Porto Alegre, RS, Brasil","-30,1582592","-51,1946"
"JUCA BATISTA & PEDESTRE DEF. Nº 1684 CB (PRÓX. JOSÉ ARISTIDES MARTINS), Porto Alegre, RS, Brasil","-30,1582592","-51,1946"
"JUCA BATISTA & PEDESTRE Nº 1085 CB (PRÓX. ADÃO PINHEIRO DA SILVA), Porto Alegre, RS, Brasil","-30,1582592","-51,1946"
"JUCA BATISTA & PEDESTRE Nº 1100 BC (PRÓX. ADÃO PINHEIRO DA SILVA), Porto Alegre, RS, Brasil","-30,1582592","-51,1946"
"JUCA BATISTA & PEDESTRE Nº 1684 BC (PRÓX. JOSÉ ARISTIDES MARTINS), Porto Alegre, RS, Brasil","-30,146591","-51,210209"
"JUCA BATISTA & PEDESTRE Nº 2040 BC (PRÓX. CIRINO PRUNES), Porto Alegre, RS, Brasil","-30,146591","-51,210209"
"JUCA BATISTA & PEDESTRE Nº 2051 CB (PRÓX. CIRINO PRUNES), Porto Alegre, RS, Brasil","-30,146591","-51,210209"
"JUCA BATISTA & PEDESTRE Nº 2266 BC (PRÓX. JOAQUIM FELIZARDO), Porto Alegre, RS, Brasil","-30,146591","-51,210209"
"JUCA BATISTA & PEDESTRE Nº 3050 BC (PRÓX. RODRIGO PAVAN - BECO DO ADELAR), Porto Alegre, RS, Brasil","-30,1535856","-51,2012341"
"JUCA BATISTA & PEDESTRE Nº 3217 CB (PRÓX. NOVA IPANEMA), Porto Alegre, RS, Brasil","-30,1582592","-51,1946"
"JUCA BATISTA & PEDESTRE Nº 3230 BC (PRÓX. NOVA IPANEMA), Porto Alegre, RS, Brasil","-30,1582592","-51,1946"
"JUCA BATISTA & PEDESTRE Nº 3450 BC (ESCOLA MATIAS DE ALBUQUERQUE), Porto Alegre, RS, Brasil","-30,1547257","-51,1994047"
"JUCA BATISTA & PEDESTRE Nº 3481 CB (DEF. ESCOLA MATIAS DE ALBUQUERQUE), Porto Alegre, RS, Brasil","-30,0346471","-51,2176584"
"JUCA BATISTA & PEDESTRE Nº 4028 BC (ESCOLA BORGHESI), Porto Alegre, RS, Brasil","-30,1580277","-51,1944681"
"JUCA BATISTA & PEDESTRE Nº 4185 CB (DEF. ESCOLA BORGHESI), Porto Alegre, RS, Brasil","-30,1580277","-51,1944681"
"JUCA BATISTA & PEDESTRE Nº 4931 (PRÓX. SOCIEDADE HÍPICA), Porto Alegre, RS, Brasil","-30,1585792","-51,1933109"
"JUCA BATISTA & PEDESTRE Nº 630 BC (PRÓX. TITO MARQUES FERNANDES), Porto Alegre, RS, Brasil","-30,138017","-51,221066"
"JUCA BATISTA & PEDESTRE Nº 635 CB (PRÓX. TITO MARQUES FERNANDES), Porto Alegre, RS, Brasil","-30,138017","-51,221066"
"JUCA BATISTA & PEDESTRE Nº 925 CB (SUPERMERCADO ZAFFARI), Porto Alegre, RS, Brasil","-30,1591217","-51,1932911"
"JUCA BATISTA & PEDESTRE Nº 954 BC (SUPERMERCADO ZAFFARI), Porto Alegre, RS, Brasil","-30,0346471","-51,2176584"
"JUCA BATISTA & RODRIGO PAVAN (BECO DO ADELAR - ENTRADA), Porto Alegre, RS, Brasil","-30,1535856","-51,2012341"
"JUCA BATISTA & RODRIGO PAVAN (BECO DO ADELAR - SAÍDA), Porto Alegre, RS, Brasil","-30,1535856","-51,2012341"
"JUCA BATISTA & SERRARIA, Porto Alegre, RS, Brasil","-30,1582592","-51,1946"
"JÚLIO DE CASTILHOS & CARLOS CHAGAS, Porto Alegre, RS, Brasil","-30,024944","-51,2229816"
"JÚLIO DE CASTILHOS & CHAVES BARCELOS, Porto Alegre, RS, Brasil","-30,025225","-51,2232685"
"JÚLIO DE CASTILHOS & DR. FLORES, Porto Alegre, RS, Brasil","-30,033707","-51,2291436"
"JÚLIO DE CASTILHOS & JOSÉ CARLOS DIAS DE OLIVEIRA, Porto Alegre, RS, Brasil","-30,0268492","-51,2275314"
"JÚLIO DE CASTILHOS & PEDESTRE Nº 550 PRÓX. CEL. VICENTE, Porto Alegre, RS, Brasil","-30,0266222","-51,2209249"
"JÚLIO DE CASTILHOS & PRAÇA PAROBÉ, Porto Alegre, RS, Brasil","-30,026769","-51,2272141"
"JÚLIO DE CASTILHOS & VIGÁRIO JOSÉ INÁCIO, Porto Alegre, RS, Brasil","-30,026436","-51,2258027"
"JULIO DE CASTILHOS& PEDESTRE Nº 607 (JÚLIO ACESSO CONCEIÇÃO), Porto Alegre, RS, Brasil","-30,0346471","-51,2176584"
"JULIO DE CASTILHOS& PEDESTRE Nº 628 (JÚLIO ACESSO MAUÁ), Porto Alegre, RS, Brasil","-30,0225454","-51,2200799"
"JUSCELINO KUBITSCHEK DE OLIVEIRA & BIKE Nº 340 BC (PRÓX. LYDIA MOSCHETTI), Porto Alegre, RS, Brasil","-30,0178967","-51,1163817"
"JUSCELINO KUBITSCHEK DE OLIVEIRA & DR. VARGAS NETO, Porto Alegre, RS, Brasil","-30,0209938","-51,1082345"
"JUSCELINO KUBITSCHEK DE OLIVEIRA & MARTIN FÉLIX BERTA, Porto Alegre, RS, Brasil","-30,0210504","-51,1074428"
"JUSCELINO KUBITSCHEK DE OLIVEIRA & SÍLVIO DELMAR HOLLEMBACH, Porto Alegre, RS, Brasil","-30,0208709","-51,1097795"
"LARGO VESPASIANO JÚLIO VEPPO & GARIBALDI, Porto Alegre, RS, Brasil","-30,0240129","-51,2190823"
"LARGO VESPASIANO JÚLIO VEPPO & PEDESTRE APÓS ÁLVARO GUASPARI, Porto Alegre, RS, Brasil","-30,023063","-51,2182848"
"LARGO VESPASIANO JÚLIO VEPPO & PEDESTRE Nº 70 (RODOVIÁRIA), Porto Alegre, RS, Brasil","-30,0233586","-51,2188319"
"LIMA E SILVA & ANDRÉ DA ROCHA, Porto Alegre, RS, Brasil","-30,0350194","-51,2257328"
"LIMA E SILVA & LUIZ AFONSO, Porto Alegre, RS, Brasil","-30,0388769","-51,220776"
"LIMA E SILVA & N° 1801 (ESCOLA ESPECIAL RENASCENÇA), Porto Alegre, RS, Brasil","-30,0469434","-51,2161757"
"LIMA E SILVA & REPÚBLICA, Porto Alegre, RS, Brasil","-30,0375465","-51,2223011"
"LOUREIRO DA SILVA & AUGUSTO DE CARVALHO, Porto Alegre, RS, Brasil","-30,0374398","-51,2326936"
"LOUREIRO DA SILVA & IBANOR JOSÉ TARTAROTTI, Porto Alegre, RS, Brasil","-30,0371113","-51,2369046"
"LOUREIRO DA SILVA & JOÃO ALFREDO, Porto Alegre, RS, Brasil","-30,0385065","-51,2269529"
"LOUREIRO DA SILVA & JOÃO PESSOA, Porto Alegre, RS, Brasil","-30,0820331","-51,2317519"
"LOUREIRO DA SILVA & JOSÉ DO PATROCÍNIO, Porto Alegre, RS, Brasil","-30,037276","-51,2259917"
"LOUREIRO DA SILVA & LIMA E SILVA, Porto Alegre, RS, Brasil","-30,035835","-51,2246449"
"LOUREIRO DA SILVA & PEDESTRE DEF. Nº 325 CB (PRÓX. VIAD. DONA LEOPOLDINA), Porto Alegre, RS, Brasil","-30,0085165","-51,1898791"
"LOUREIRO DA SILVA & PEDESTRE DEF. Nº 515 BC (PRÓX. MINISTÉRIO DA FAZENDA), Porto Alegre, RS, Brasil","-30,0374603","-51,2308523"
"LOUREIRO DA SILVA & PEDESTRE DEF. Nº 945 BC (PRÓX. ESCOLA PAROBÉ), Porto Alegre, RS, Brasil","-30,0377734","-51,231605"
"LOUREIRO DA SILVA & PEDESTRE Nº 325 BC (PRÓX. VIAD. DONA LEOPOLDINA), Porto Alegre, RS, Brasil","-30,0085165","-51,1898791"
"LOUREIRO DA SILVA & PEDESTRE Nº 515 CB (PRÓX. MINISTÉRIO DA FAZENDA), Porto Alegre, RS, Brasil","-30,0374603","-51,2308523"
"LOUREIRO DA SILVA & PEDESTRE Nº 945 CB (PRÓX. ESCOLA PAROBÉ), Porto Alegre, RS, Brasil","-30,0377734","-51,231605"
"LOUREIRO DA SILVA & PEDESTRE PRAÇA AÇORIANOS, Porto Alegre, RS, Brasil","-30,0390301","-51,229553"
"LOUREIRO DA SILVA & PEDESTRE PRÓX MONUMENTO AÇORIANOS BC, Porto Alegre, RS, Brasil","-30,0390301","-51,229553"
"LOUREIRO DA SILVA & PEDESTRE PRÓX MONUMENTO AÇORIANOS CB, Porto Alegre, RS, Brasil","-30,0390301","-51,229553"
"LUCAS DE OLIVEIRA & DONA EUGÊNIA, Porto Alegre, RS, Brasil","-30,0420306","-51,1948506"
"LUCAS DE OLIVEIRA & NEUSA GOULART BRIZOLA, Porto Alegre, RS, Brasil","-30,039032","-51,1944845"
"LUCAS DE OLIVEIRA & PASSO DA PÁTRIA, Porto Alegre, RS, Brasil","-30,0376955","-51,1944796"
"LUCAS DE OLIVEIRA & PD01 PRÓX. LUÍS SÓ, Porto Alegre, RS, Brasil","-30,0354686","-51,1944902"
"LUCAS DE OLIVEIRA & TITO LÍVIO ZAMBECARI, Porto Alegre, RS, Brasil","-30,028697","-51,1945817"
"LUIZ DE CAMÕES & PEDESTRE Nº 28 (IGREJA SANTO ANTÔNIO), Porto Alegre, RS, Brasil","-30,058121","-51,2014387"
"LUIZ ENGLERT & PEDESTRE REITORIA UFRGS, Porto Alegre, RS, Brasil","-30,0341222","-51,2198546"
"LUZITANA & AMÉRICO VESPÚCIO, Porto Alegre, RS, Brasil","-30,0115829","-51,184195"
"LUZITANA & COUTO DE MAGALHÃES, Porto Alegre, RS, Brasil","-30,0143741","-51,1841232"
"MAIAS & PEDESTRE Nº 885 (CONJ. RES. FERNANDO FERRARI), Porto Alegre, RS, Brasil","-29,9945184","-51,0947472"
"MAL .JOSÉ INÁCIO DA SILVA & PEDESTRE Nº 805 (CEMITÉRIO SÃO JOÃO), Porto Alegre, RS, Brasil","-30,0142133","-51,1785492"
"MAL. FLORIANO PEIXOTO & DUQUE DE CAXIAS, Porto Alegre, RS, Brasil","-30,0336984","-51,2271473"
"MAL. FLORIANO PEIXOTO & FERNANDO MACHADO, Porto Alegre, RS, Brasil","-30,0349142","-51,2272365"
"MAL. FLORIANO PEIXOTO & JERÔNIMO COELHO, Porto Alegre, RS, Brasil","-30,0325508","-51,2270468"
"MANOEL ELIAS & 06 DE NOVEMBRO, Porto Alegre, RS, Brasil","-30,03231","-51,1230839"
"MANOEL ELIAS & IRMÃ TERESILDA STEFFEN, Porto Alegre, RS, Brasil","-30,0257557","-51,1199941"
"MANOEL ELIAS & JOÃO DALLEGRAVE, Porto Alegre, RS, Brasil","-30,0371231","-51,1221785"
"MANOEL ELIAS & JUSCELINO KUBITSCHEK DE OLIVEIRA, Porto Alegre, RS, Brasil","-30,0197038","-51,1197179"
"MANOEL ELIAS & PEDESTRE Nº 2000 SN (FAPA), Porto Alegre, RS, Brasil","-30,03231","-51,1230839"
"MANOEL ELIAS & PEDESTRE Nº 2001 NS (FAPA), Porto Alegre, RS, Brasil","-30,03231","-51,1230839"
"MANOEL ELIAS & RUA SAMPAULO, Porto Alegre, RS, Brasil","-30,0205187","-51,1197914"
"MANOEL ELIAS & SEZEFREDO IGNÁCIO DE OLIVEIRA, Porto Alegre, RS, Brasil","-30,0167698","-51,1192756"
"MARIANTE & CASTRO ALVES, Porto Alegre, RS, Brasil","-30,0310304","-51,2041829"
"MARIANTE & CICLISTA NS ESQ. VASCO DA GAMA, Porto Alegre, RS, Brasil","-30,036353","-51,2040495"
"MARIANTE & HELENA SPEROTTO, Porto Alegre, RS, Brasil","-30,035712","-51,204548"
"MARIANTE & LIBERDADE, Porto Alegre, RS, Brasil","-30,0332069","-51,2042161"
"MARIANTE & PEDESTRE Nº 587 NS (PRÓX. LIBERDADE), Porto Alegre, RS, Brasil","-30,036353","-51,2040495"
"MARIANTE & PEDESTRE Nº 876 SN (PRÓX. HELENA SPEROTTO), Porto Alegre, RS, Brasil","-30,035712","-51,204548"
"MÁRIO DE ARTAGÃO & MANOEL VITORINO, Porto Alegre, RS, Brasil","-30,0684213","-51,1904393"
"MARQUÊS DO POMBAL & BORDINI, Porto Alegre, RS, Brasil","-30,0198649","-51,1973441"
"MARQUÊS DO POMBAL & FELICÍSSIMO DE AZEVEDO, Porto Alegre, RS, Brasil","-30,0189145","-51,188515"
"MARQUÊS DO POMBAL & QUINTINO BOCAIÚVA, Porto Alegre, RS, Brasil","-30,0199684","-51,1983115"
"MARQUÊS DO POMPAL & NOVA YORK, Porto Alegre, RS, Brasil","-30,0196143","-51,1952109"
"MARTIN FÉLIX BERTA & PEDESTRE Nº 2468 (PRÓX. VILMAR RIBEIRO WOGT), Porto Alegre, RS, Brasil","-30,0323299","-51,1124025"
"MAUÁ & CASSIANO DO NASCIMENTO, Porto Alegre, RS, Brasil","-30,0279799","-51,230991"
"MAUÁ & PEDESTRE RUA PADRE TOMÉ, Porto Alegre, RS, Brasil","-30,0308363","-51,2361641"
"MAUÁ & PEDESTRE SEPÚLVEDA, Porto Alegre, RS, Brasil","-30,0282187","-51,2315905"
"MAUÁ & URUGUAI, Porto Alegre, RS, Brasil","-30,0267163","-51,2295507"
"MIGUEL TOSTES & CASEMIRO DE ABREU, Porto Alegre, RS, Brasil","-30,0315582","-51,2057494"
"MIGUEL TOSTES & CASTRO ALVES, Porto Alegre, RS, Brasil","-30,0307695","-51,2058021"
"MONTENEGRO & DEF. Nº 269, Porto Alegre, RS, Brasil","-30,0411248","-51,1812844"
"MOSTARDEIRO & BORDINI, Porto Alegre, RS, Brasil","-30,0282673","-51,1960185"
"MOSTARDEIRO & MARIANTE, Porto Alegre, RS, Brasil","-30,0287339","-51,2043371"
"MOSTARDEIRO & MIGUEL TOSTES, Porto Alegre, RS, Brasil","-30,028798","-51,2058667"
"MOSTARDEIRO & PEDESTRE Nº 776 (PRÓX. GOETHE), Porto Alegre, RS, Brasil","-30,0285846","-51,2018067"
"MOSTARDEIRO & QUINTINO BOCAIÚVA, Porto Alegre, RS, Brasil","-30,0283535","-51,1972317"
"MÚCIO TEIXEIRA & BARBEDO, Porto Alegre, RS, Brasil","-30,0575334","-51,2253825"
"MÚCIO TEIXEIRA & BOTAFOGO, Porto Alegre, RS, Brasil","-30,0541852","-51,2248795"
"MÚCIO TEIXEIRA & GANZO, Porto Alegre, RS, Brasil","-30,0517619","-51,2245649"
"MÚCIO TEIXEIRA & MARCÍLIO DIAS, Porto Alegre, RS, Brasil","-30,0494516","-51,2241965"
"NILO PEÇANHA & ANTÔNIO CARLOS BERTA, Porto Alegre, RS, Brasil","-30,0279975","-51,1612984"
"NILO PEÇANHA & AUGUSTO LOUREIRO LIMA, Porto Alegre, RS, Brasil","-30,0317855","-51,1836987"
"NILO PEÇANHA & CARLOS TREIN FILHO & CARAZINHO, Porto Alegre, RS, Brasil","-30,0354908","-51,1856147"
"NILO PEÇANHA & GEN. BARRETO VIANA & VERÍSSIMO DO AMARAL, Porto Alegre, RS, Brasil","-30,0284569","-51,1586903"
"NILO PEÇANHA & JOÃO WALLIG, Porto Alegre, RS, Brasil","-30,0280262","-51,1633088"
"NILO PEÇANHA & JOSÉ ANTÔNIO ARANHA, Porto Alegre, RS, Brasil","-30,0281563","-51,1687976"
"NILO PEÇANHA & MARECHAL ANDREA, Porto Alegre, RS, Brasil","-30,02758","-51,1721953"
"NILO PEÇANHA & PEDESTRE DEF. Nº 1521 BC (PRÓX. COLÉGIO ANCHIETA), Porto Alegre, RS, Brasil","-30,0285448","-51,1765823"
"NILO PEÇANHA & PEDESTRE DEF. Nº 3000 CB (PRÓX. ANTONIO CARLOS BERTA), Porto Alegre, RS, Brasil","-30,025463","-51,1612472"
"NILO PEÇANHA & PEDESTRE Nº 1521 CB (PRÓX. COLÉGIO ANCHIETA), Porto Alegre, RS, Brasil","-30,0285448","-51,1765823"
"NILO PEÇANHA & PEDESTRE Nº 1521 CB (PRÓX. SOCIEDADE LIBANESA), Porto Alegre, RS, Brasil","-30,0279976","-51,1770447"
"NILO PEÇANHA & PEDESTRE Nº 2594 BC (PRÓX. TEIXEIRA MENDES), Porto Alegre, RS, Brasil","-30,0283413","-51,1679927"
"NILO PEÇANHA & PEDESTRE SOB VIAD. JAIME CAETANO BRAUM BC (ESQ CARLOS GOMES), Porto Alegre, RS, Brasil","-30,0282901","-51,1696789"
"NILO PEÇANHA & PEDESTRE SOB VIAD. JAIME CAETANO BRAUM CB (ESQ CARLOS GOMES), Porto Alegre, RS, Brasil","-30,0282901","-51,1696789"
"NILO PEÇANHA & PRÓX. AUGUSTO LOUREIRO LIMA BC, Porto Alegre, RS, Brasil","-30,03168","-51,1834493"
"NILO PEÇANHA & SOCIEDADE LIBANESA, Porto Alegre, RS, Brasil","-30,0284133","-51,1768339"
"NILO PEÇANHA & TEIXEIRA MENDES, Porto Alegre, RS, Brasil","-30,0280883","-51,1657184"
"NILO PEÇANHA & TOMAZ GONZAGA, Porto Alegre, RS, Brasil","-30,027679","-51,1743465"
"NILO WULFF & PEDESTRE PRÓX. MACEDÔNIA, Porto Alegre, RS, Brasil","-30,1504332","-51,1457825"
"NILÓPOLIS & AMÉLIA TELES, Porto Alegre, RS, Brasil","-30,038422","-51,1909208"
"NILÓPOLIS & IJUÍ, Porto Alegre, RS, Brasil","-30,0374347","-51,187779"
"NILÓPOLIS & JAIME TELLES, Porto Alegre, RS, Brasil","-30,0384211","-51,1919328"
"NITERÓI & CEL. NEVES, Porto Alegre, RS, Brasil","-30,0690599","-51,2072727"
"NITERÓI & PEDESTRE Nº 472 (PRÓX. COLÉGIO COSTA E SILVA), Porto Alegre, RS, Brasil","-30,0690318","-51,2082005"
"NITEROI & VIAMÃO & GOMES CARNEIRO, Porto Alegre, RS, Brasil","-30,069482","-51,210229"
"NONOAI & CAMPOS VELHO, Porto Alegre, RS, Brasil","-30,0949853","-51,2262163"
"NONOAI & CRUZ ALTA, Porto Alegre, RS, Brasil","-30,0878329","-51,219829"
"NONOAI & ERECHIM, Porto Alegre, RS, Brasil","-30,0876549","-51,2182953"
"NONOAI & MÁRCIO DIAS, Porto Alegre, RS, Brasil","-30,0921472","-51,225595"
"NONOAI & NEI CABRAL, Porto Alegre, RS, Brasil","-30,085662","-51,2143932"
"NONOAI & PEDESTRE Nº 1286 BC (PRÓX. SÃO SEBASTIÃO), Porto Alegre, RS, Brasil","-30,0905361","-51,224532"
"NONOAI & PEDESTRE Nº 315 CB (PRÓX. SÃO BORJA), Porto Alegre, RS, Brasil","-27,3663872","-52,7749937"
"NONOAI & PEDESTRE Nº 360 BC (PRÓX. SÃO BORJA), Porto Alegre, RS, Brasil","-27,3663872","-52,7749937"
"NONOAI & PEDESTRE Nº 41 CB (PRÓX. NEI CABRAL), Porto Alegre, RS, Brasil","-30,084967","-51,214736"
"NONOAI & SÃO SEBASTIÃO, Porto Alegre, RS, Brasil","-30,088738","-51,226116"
"NORBERTO FRANCISCO RAUCH & PEDESTRE PRÓX. ANTONIO DE CARVALHO, Porto Alegre, RS, Brasil","-30,0517033","-51,1435737"
"ORFANOTRÓFIO & DONA MALVINA & ERECHIM, Porto Alegre, RS, Brasil","-30,0825712","-51,2223714"
"ORFANOTRÓFIO & PEDESTRE Nº 515 (PRÓX. FAC. RITTER DOS REIS), Porto Alegre, RS, Brasil","-30,0796155","-51,2193185"
"OSCAR PEREIRA & ANCHIETA, Porto Alegre, RS, Brasil","-30,0709945","-51,2041288"
"OSCAR PEREIRA & APARÍCIO BORGES, Porto Alegre, RS, Brasil","-30,0740515","-51,2025196"
"OSCAR PEREIRA & DR. MALHEIROS, Porto Alegre, RS, Brasil","-30,0620124","-51,2063716"
"OSCAR PEREIRA & DR. SARMENTO BARATA, Porto Alegre, RS, Brasil","-30,1133223","-51,1767652"
"OSCAR PEREIRA & INTENDENTE AZEVEDO, Porto Alegre, RS, Brasil","-30,0760372","-51,2010325"
"OSCAR PEREIRA & LUDOLFO BOEHL, Porto Alegre, RS, Brasil","-30,0823803","-51,1970582"
"OSCAR PEREIRA & MADRE ANA, Porto Alegre, RS, Brasil","-30,078624","-51,1987157"
"OSCAR PEREIRA & NITERÓI & DOM JOÃO VI, Porto Alegre, RS, Brasil","-30,0845105","-51,1922636"
"OSCAR PEREIRA & OSCAR SCHNEIDER, Porto Alegre, RS, Brasil","-30,0649251","-51,2060531"
"OSCAR PEREIRA & PEDESTRE DEF. Nº 2851 (PRÓX IGREJA N.S. GLÓRIA), Porto Alegre, RS, Brasil","-30,0754992","-51,2021335"
"OSCAR PEREIRA & PEDESTRE Nº 1199 (PRÓX. DR. MALHEIROS), Porto Alegre, RS, Brasil","-30,0845105","-51,1922636"
"OSCAR PEREIRA & PEDESTRE Nº 2542 BC (PRÓX. LUIZA ROCCO), Porto Alegre, RS, Brasil","-30,0736973","-51,2043772"
"OSCAR PEREIRA & PEDESTRE Nº 2563 CB (PRÓX. LUIZA ROCCO), Porto Alegre, RS, Brasil","-30,0736973","-51,2043772"
"OSCAR PEREIRA & PEDESTRE Nº 2851 (PRÓX. IGREJA N.S. GLÓRIA), Porto Alegre, RS, Brasil","-30,0754992","-51,2021335"
"OSCAR PEREIRA & PEDESTRE Nº 2993 (PRÓX. INTENDENTE AZEVEDO), Porto Alegre, RS, Brasil","-30,0845105","-51,1922636"
"OSCAR PEREIRA & PEDESTRE Nº 3149 (PRÓX. COLÉGIO N.S. GLÓRIA), Porto Alegre, RS, Brasil","-30,0768991","-51,1994183"
"OSCAR PEREIRA & PEDESTRE Nº 4107 (PRÓX. CAP. PADILHA), Porto Alegre, RS, Brasil","-30,0823336","-51,1950637"
"OSCAR PEREIRA & PEDESTRE Nº 4396 (APÓS CAP. PADILHA), Porto Alegre, RS, Brasil","-30,0845105","-51,1922636"
"OSCAR PEREIRA & PEDESTRE Nº 5700, Porto Alegre, RS, Brasil","-30,0845105","-51,1922636"
"OSCAR PEREIRA & PEDESTRE Nº 6158 (PRÓX. RUA DO HERVAL), Porto Alegre, RS, Brasil","-30,0845105","-51,1922636"
"OSCAR PEREIRA & PEDESTRE Nº 7135 (PRÓX. ANTÔNIO BORGES), Porto Alegre, RS, Brasil","-30,0845105","-51,1922636"
"OSCAR PEREIRA & PEDESTRE Nº 7445 (PRÓX. VACACAI), Porto Alegre, RS, Brasil","-30,0845105","-51,1922636"
"OSCAR PEREIRA & PORTO ALEGRE, Porto Alegre, RS, Brasil","-30,0845105","-51,1922636"
"OSCAR PEREIRA & RUA DA GRUTA, Porto Alegre, RS, Brasil","-30,0859125","-51,1894398"
"OSCAR PEREIRA & VICENTE DA FONTOURA, Porto Alegre, RS, Brasil","-30,0575471","-51,2094795"
"OSCAR SCHNEIDER & GOMES CARNEIRO, Porto Alegre, RS, Brasil","-30,0649133","-51,2104721"
"OSVALDO ARANHA & E 01 (EST. INST. DE EDUCAÇÃO) BC, Porto Alegre, RS, Brasil","-30,0334978","-51,2172144"
"OSVALDO ARANHA & E 01 (EST. INST. DE EDUCAÇÃO) CB, Porto Alegre, RS, Brasil","-30,0334978","-51,2172144"
"OSVALDO ARANHA & E 02 (EST. ARAÚJO VIANNA) BC, Porto Alegre, RS, Brasil","-30,0356256","-51,2142584"
"OSVALDO ARANHA & E 02 (EST. ARAÚJO VIANNA) CB, Porto Alegre, RS, Brasil","-30,0356256","-51,2142584"
"OSVALDO ARANHA & E 03 (EST. HPS) BC, Porto Alegre, RS, Brasil","-30,036641","-51,209619"
"OSVALDO ARANHA & E 03 (EST. HPS) CB, Porto Alegre, RS, Brasil","-30,036641","-51,209619"
"OSVALDO ARANHA & FERNANDES VIEIRA, Porto Alegre, RS, Brasil","-30,0358038","-51,2110885"
"OSVALDO ARANHA & PAULO GAMA, Porto Alegre, RS, Brasil","-30,0327367","-51,2191767"
"OSVALDO ARANHA & PEDESTRE DEF Nº 960 CB (PRÓX. ARAÚJO VIANA), Porto Alegre, RS, Brasil","-30,0356256","-51,2142584"
"OSVALDO ARANHA & PEDESTRE Nº 960 BC (PRÓX. JOÃO TELLES), Porto Alegre, RS, Brasil","-30,034688","-51,212812"
"OSVALDO ARANHA & RAMIRO BARCELOS, Porto Alegre, RS, Brasil","-30,0370193","-51,2083422"
"OSVALDO ARANHA & SANTO ANTÔNIO, Porto Alegre, RS, Brasil","-30,0337858","-51,214553"
"OSVALDO ARANHA & SARMENTO LEITE, Porto Alegre, RS, Brasil","-30,0322293","-51,2204976"
"OSVALDO ARANHA & SETEMBRINA, Porto Alegre, RS, Brasil","-30,0333432","-51,2153686"
"OSVALDO ARANHA & VENÂNCIO AIRES, Porto Alegre, RS, Brasil","-30,0368649","-51,2090498"
"OTÁVIO ROCHA & PEDESTRE DR. FLORES, Porto Alegre, RS, Brasil","-30,0284342","-51,2248817"
"OTTO NIEMEYER & CAMAQUÃ, Porto Alegre, RS, Brasil","-30,1047026","-51,2389356"
"OTTO NIEMEYER & GERMANO GARCIA, Porto Alegre, RS, Brasil","-30,1097663","-51,2536298"
"OTTO NIEMEYER & JOSÉ GOMES, Porto Alegre, RS, Brasil","-30,1083868","-51,2495317"
"OTTO NIEMEYER & MARECHAL HERMES, Porto Alegre, RS, Brasil","-30,107002","-51,2454827"
"OTTO NIEMEYER & SÍLVIO SILVEIRA SOARES, Porto Alegre, RS, Brasil","-30,1030216","-51,2338258"
